timestamp,label,conf,p_neutro,p_miedo,p_ira,p_alegria
1767912202.2541587,neutro,0.7173,0.717289,0.173229,0.017904,0.091577
1767912203.4605937,neutro,0.7855,0.785454,0.171110,0.006861,0.036575
1767912204.7088933,neutro,0.6863,0.686292,0.190510,0.053633,0.069565
1767912205.9629266,neutro,0.5610,0.560975,0.308377,0.059582,0.071067
1767912207.141927,neutro,0.4632,0.463189,0.405243,0.060845,0.070724
1767912208.3921244,neutro,0.5595,0.559463,0.319836,0.058829,0.061872
1767912209.6325102,neutro,0.5683,0.568331,0.303592,0.064793,0.063285
1767912210.825544,neutro,0.6732,0.673159,0.274652,0.023471,0.028718
1767912211.993783,neutro,0.7965,0.796509,0.154126,0.018640,0.030725
1767912213.2110407,neutro,0.8963,0.896297,0.024319,0.021942,0.057442
1767912214.4293196,neutro,0.7510,0.750977,0.042929,0.135436,0.070659
1767912215.682422,neutro,0.5677,0.567679,0.236290,0.130177,0.065854
1767912216.904579,miedo,0.4184,0.400081,0.418377,0.126501,0.055041
1767912218.0821195,miedo,0.5936,0.227557,0.593606,0.127218,0.051619
1767912219.263159,miedo,0.7736,0.080651,0.773594,0.123781,0.021974
1767912220.496881,miedo,0.9347,0.047486,0.934750,0.008960,0.008804
1767912221.7611048,miedo,0.8163,0.146596,0.816300,0.008240,0.028864
1767912222.8978963,miedo,0.6474,0.313339,0.647414,0.006722,0.032525
1767912224.1503797,miedo,0.4645,0.426872,0.464508,0.078599,0.030021
1767912225.270763,neutro,0.4781,0.478080,0.283716,0.210485,0.027719
